component_id,component_type,equipment_age_years,ambient_temperature,humidity,temperature,vibration,voltage,current,pressure,rpm,duty_cycle,running_hours,machine_load,maintenance_history,failures
C05327,Motor,8.1,32.9,75,87.2,0.64,232.5,10.4,100,2534,70,1097,73,9,1
C05328,Motor,6.6,25.8,55,64.8,0.6,230.4,9.5,99,1947,66,1582,51,5,0
C05329,Motor,1.6,36.3,89,72.7,0.18,238.1,13.3,126.2,2067,68,3081,56,8,1
C05330,Pump,1,29.8,49,75.5,0.82,237.1,13.8,113.1,2827,61,3162,98,4,0
C05331,Motor,1,25.9,55,78.1,0.73,241.7,4.9,121.6,1983,75,3250,71,10,0
C05332,Motor,6.7,35.2,77,65.4,0.24,226.9,12.1,77.5,2569,73,3500,78,4,0
C05333,Motor,6.7,41.7,68,72.8,0.69,230.3,8.2,93.5,2831,68,2560,64,8,0
C05334,Horn,6.1,37.3,36,79.3,0.4,238.8,11.8,96,3171,93,3310,51,0,0
C05335,Horn,0.6,24.9,50,69.5,0.62,224.7,10.1,83.7,2943,74,2547,39,4,0
C05336,Pump,2.8,25.8,48,77.3,0.7,225.1,10.8,119.4,3009,62,2047,85,0,0
C05337,Pump,9.8,39.5,86,69.3,0.64,229.8,11.2,115.9,2425,82,2380,89,4,0
C05338,Pump,7.8,33.7,64,52.1,0.43,232.1,9.7,113.1,2247,77,2830,61,6,0
C05339,Horn,5.1,41.9,58,60.3,0.29,230.6,8.2,118.2,2944,88,1952,53,10,0
C05340,Horn,2.9,37.1,78,76.8,1.02,228.1,10.5,98.2,2909,60,1702,76,4,0
C05341,Horn,3.6,31.2,54,72.1,0.6,235.6,10.3,80.5,2429,57,1368,56,3,0
C05342,Pump,4.4,31.4,40,72.9,0.17,233.1,7.8,135.2,3110,67,5164,76,5,0
C05343,Horn,3,25.9,87,63.9,0.47,241.6,9.1,102.7,1868,67,1357,79,6,0
C05344,Horn,7,40.4,53,49.8,0.41,226.1,14.3,114.3,3050,56,1002,100,10,0
C05345,Horn,7.8,23.4,75,56.2,0.64,242.7,15.7,103,2778,71,778,89,9,0
C05346,Motor,6.2,39.8,77,71.9,0.87,214.7,10.3,82.8,2431,68,1259,77,4,0
C05347,Horn,3,39.2,67,75.2,0.83,244.2,7.5,113.8,3729,61,3690,87,4,0
C05348,Motor,3.3,34.6,82,73.8,0.44,231.4,12,109.6,1973,71,2227,80,8,0
C05349,Motor,3.5,30.3,59,61.8,0.76,222.5,11.1,104.2,3098,70,1598,47,6,0
C05350,Horn,1.8,36.1,83,74.8,0.48,221.3,10.7,101.3,2920,95,2741,98,5,1
C05351,Motor,5.2,38.5,64,71.9,0.19,237.8,6.2,108.2,2146,65,50,74,5,0
C05352,Motor,3.2,40.7,64,67.8,0.42,229.2,13.5,79.9,3179,75,2509,67,6,0
C05353,Horn,8,25.7,39,76.9,1.08,238.2,5.1,83.9,3191,88,4835,59,3,0
C05354,Horn,3.9,33.5,52,68,0.66,220,11,118.2,2472,65,5815,63,0,0
C05355,Horn,8.5,24.8,42,63.2,0.7,234,11.9,92,2377,76,2420,68,4,0
C05356,Horn,7.4,41.9,51,71.8,0.42,223.1,7.4,79,1904,60,4855,73,5,0
C05357,Pump,9.9,33.3,71,65.9,0.18,229.7,4.3,101,2972,70,1268,100,7,0
C05358,Pump,7.1,41.8,86,73.4,0.14,235.9,4.9,87.4,2082,58,3757,54,9,0
C05359,Motor,4.5,36.1,61,76.2,0.9,229.7,11.4,115,3002,69,2334,71,7,0
C05360,Motor,5.2,35,38,72.5,0.31,228.7,2.5,111.7,2800,62,1633,72,10,0
C05361,Motor,0.6,30.1,45,62.4,0.33,243.1,9.6,122.1,2439,63,4521,59,6,0
C05362,Pump,5.5,32.5,80,90.4,0.54,241.1,11,105.2,2512,100,3957,80,7,0
C05363,Horn,5.7,39.8,57,88.1,0.87,236.8,7.8,63.1,2620,61,3104,51,4,0
C05364,Horn,1.9,30.4,69,81.8,0.47,233.7,9.4,93,1866,72,2174,57,10,0
C05365,Pump,4.2,24.7,39,89.6,0.81,247.8,10.7,105.2,2690,85,3582,65,4,0
C05366,Motor,1.9,39.9,68,80.7,0.43,226.9,9.5,116.5,1996,74,1055,85,4,0
C05367,Pump,3.9,23.2,72,85.2,0.41,239.5,10.3,110.9,2450,67,696,75,1,0
C05368,Pump,5.5,26.6,81,64.4,0.76,237.4,9.4,120.5,2682,80,1679,81,0,0
C05369,Motor,4.6,30.9,41,82.5,0.81,229.9,9.5,102.8,2549,84,2869,61,8,0
C05370,Horn,6.3,24.8,89,75.9,0.85,242,4.2,84.4,1767,62,1039,79,5,0
C05371,Pump,4.8,33,55,60.8,0.5,224.2,7,108.6,2687,89,2362,82,3,0
C05372,Pump,4.6,27.1,51,68.7,0.6,228.4,10.3,94.4,1825,81,1937,76,8,0
C05373,Motor,6.7,25.1,81,70,0.46,229.8,9.6,107,2653,75,3687,66,7,0
C05374,Pump,7.7,30.2,68,83.2,0.95,240,8,136.5,1720,96,2162,64,5,1
C05375,Pump,3.6,37.6,89,83.1,0.47,219.8,11.7,88.5,2295,66,2596,80,5,0
C05376,Pump,0.8,22.9,68,60.1,0.26,239.3,11.7,121.1,2478,69,1839,58,8,0
C05377,Pump,4.3,30.5,70,82.8,0.65,233.9,12.3,79.8,2118,54,3377,73,2,0
C05378,Horn,1.2,27.3,46,74.8,0.3,230.2,11.2,89.3,2208,79,1912,70,6,0
C05379,Motor,8.1,29.4,87,92.7,0.32,234,8.7,79.2,3116,86,2958,89,5,1
C05380,Pump,4,22.7,57,88.3,0.59,243.4,10.7,110.5,2422,75,1696,58,9,0
C05381,Horn,6.8,22,59,50.6,0.57,226.1,10.3,112.9,1765,100,3184,93,6,0
C05382,Motor,1.5,37.4,48,74.2,0.37,223.3,8.7,96.8,2701,84,1068,91,6,0
C05383,Motor,5.3,39.7,63,87.6,0.43,244.1,10.9,113.4,2551,92,2450,71,8,1
C05384,Horn,1.7,32.2,72,62.2,0.42,230.2,11.2,128.5,2687,52,1497,76,2,0
C05385,Horn,5.6,35.5,57,57.4,0.62,239.7,8.5,105.5,2579,57,916,67,0,0
C05386,Pump,8.7,35.6,75,77.2,0.48,237,10.8,88.3,2720,75,1721,37,3,0
C05387,Motor,8.1,34.2,83,76.6,0.36,232.1,4.8,100.1,2060,76,1640,80,4,0
C05388,Horn,9.8,34,76,69.8,0.63,230.8,7.9,61.6,3230,70,1681,60,1,0
C05389,Pump,3.6,30.4,64,67.9,0.51,222.3,11.7,116.7,1495,74,4525,57,3,0
C05390,Horn,1.3,26.4,60,68,0.65,221.7,10.5,90,2974,87,2084,79,7,0
C05391,Horn,8.6,27.7,60,80.3,0.62,227.6,7.5,95.4,2180,85,1322,62,6,0
C05392,Horn,9,22.7,73,80.1,0.34,237.8,6.9,99.2,2421,83,2949,83,9,1
C05393,Pump,4.7,28.8,62,73.7,0.45,228.5,15.7,150.4,2649,94,1273,59,9,1
C05394,Pump,1.2,35.4,57,78.2,0.89,238.3,9.1,98.6,2565,63,2569,66,2,0
C05395,Motor,6,27.9,51,69,0.36,235.3,12.8,92.5,3047,69,3752,57,6,0
C05396,Horn,9.6,39.2,53,84.6,0.58,231,10,91.3,2961,89,1238,89,6,0
C05397,Motor,5,24.5,76,76.4,0.39,233.2,9.4,91.3,2436,71,4033,64,7,0
C05398,Motor,7.5,38.1,62,80.4,0.49,225,11,136.8,2813,89,2926,68,10,0
C05399,Motor,9.6,23.3,65,64.8,1.12,227.4,3.3,97.1,2325,81,1547,84,2,0
C05400,Motor,3.1,23,63,52,0.49,238.4,7.4,110.9,3096,66,4133,77,10,0
C05401,Horn,5,34.9,75,81.4,0.38,228.8,11.6,118,1658,93,2784,58,6,0
C05402,Horn,4.9,28.1,61,76.5,0.35,235.4,11.4,93.7,2428,54,5165,62,0,0
C05403,Pump,2.2,40,65,66.2,0.4,227.5,6.2,111.5,2827,89,2770,87,5,0
C05404,Motor,5,26.4,63,76.6,0.53,251.5,7.5,126.8,2355,75,4255,45,10,0
C05405,Pump,0.5,33.2,77,74.6,0.75,223.2,11,132.1,3157,87,2678,64,9,0
C05406,Horn,5,25.8,84,79.9,0.77,229.2,4.8,114.1,2567,67,3227,59,10,0
C05407,Pump,5.2,27,88,79.1,0.31,239.6,14.3,105.5,2439,96,3585,58,4,1
C05408,Motor,2,30.8,81,80.2,0.33,239.3,13,116.9,2754,94,1521,74,0,0
C05409,Pump,6.1,26.5,42,71.8,0.61,233.7,12.9,109.5,2372,62,1773,100,0,0
C05410,Motor,8.4,37.5,72,86.7,0.52,229.8,8.2,97.1,3054,89,2909,76,4,0
C05411,Horn,7.7,34.7,67,57.7,0.25,235.3,12,94.1,2574,57,3251,70,2,0
C05412,Horn,6.3,32.4,73,88,0.74,236.1,12.1,104.9,2739,49,3931,50,9,0
C05413,Motor,8.8,33.5,64,64.8,0.8,242.7,12,117.6,2527,100,1025,88,0,0
C05414,Horn,8.1,29.3,85,82.2,0.32,222.3,10.3,121,2808,62,1732,66,10,1
C05415,Pump,6.3,26.5,44,49.7,0.52,218.2,8.1,98.2,2575,75,2705,68,6,0
C05416,Pump,8,29.2,52,76.1,0.42,220.9,13.1,99.6,2320,77,2902,90,6,0
C05417,Motor,7.7,22,80,70.1,0.24,239,9,95.8,1904,94,2971,61,1,0
C05418,Pump,3.6,22.2,82,51.6,0.27,243.8,3.8,135,2278,72,1712,84,1,0
C05419,Pump,7.3,28.2,64,80.2,0.25,242.5,8.1,90.7,2328,65,4121,70,6,0
C05420,Horn,2.5,26.2,35,80.4,0.45,239.6,8.4,123.5,2256,57,2506,66,4,0
C05421,Pump,9.7,23.7,88,60.1,0.55,244.8,6.4,88.7,2312,81,4110,53,4,1
C05422,Horn,1.3,39.3,88,75.6,0.38,225.1,9,101.2,2447,74,1282,47,7,0
C05423,Pump,9.8,41.7,51,78.7,0.33,222.6,5.7,98.3,3101,83,3752,85,0,0
C05424,Horn,8.7,31.1,71,89.4,0.75,238,9.4,112.4,3066,77,2704,46,7,0
C05425,Horn,9.1,27.5,41,88,0.89,232.1,11.5,101.3,2706,87,1378,38,4,1
C05426,Horn,7.2,31.2,64,58.5,0.51,222.5,12.5,111.1,2045,83,2057,61,10,0
C05427,Horn,4.5,26.1,63,56.5,0.31,231,11,91.8,2088,60,3421,37,0,0
C05428,Horn,2,27.6,58,61,0.86,228.1,9.6,105.9,2300,66,3044,72,10,0
C05429,Horn,0.5,22.9,35,83.2,0.55,233.1,11.8,109.6,2806,63,2339,100,2,0
C05430,Horn,4.5,39.6,41,75.7,0.33,241.5,11.3,109,3441,74,2334,57,3,0
C05431,Pump,2.6,31.9,43,70.3,0.5,227.8,9.4,128.5,2006,85,1151,85,4,0
C05432,Pump,5.8,28.8,40,52.7,0.64,230.9,11.4,113.4,2638,91,2579,76,5,0
C05433,Pump,8.9,35,44,99.7,0.14,235.7,13.4,58.2,2538,68,4662,87,0,1
C05434,Pump,5.6,29.1,72,66.4,0.39,244.9,7.7,89.2,2009,86,1459,63,2,0
C05435,Motor,3.1,39.5,48,89.2,0.58,246.7,6.6,87.4,2296,72,1573,75,6,0
C05436,Motor,3.3,30.2,66,64.3,0.11,226.4,10.7,117.1,3531,72,4091,62,8,0
C05437,Motor,8.3,28.8,41,69.6,0.95,219.7,7,101.6,2354,59,1238,65,7,0
C05438,Motor,7.4,36.8,46,70.9,0.51,233.2,9.5,102.2,3056,67,2369,79,1,0
C05439,Horn,2.3,36.8,74,81.5,0.49,242.9,9.2,113.2,2166,66,1713,67,6,0
C05440,Horn,1.7,25.7,58,79.8,0.33,233.8,14.5,124.7,2220,82,2341,74,1,0
C05441,Pump,7.6,36,70,69.1,0.86,235.3,12.3,92.3,1614,77,5226,83,4,0
C05442,Motor,8.9,33.6,66,68,0.85,222.1,12.8,114.9,2607,86,4106,73,7,0
C05443,Pump,6.5,28.9,73,79.2,0.1,231,8.2,128.6,2149,62,2394,63,2,0
C05444,Pump,4.7,40.5,47,69.8,0.4,244,12.8,139.4,2772,60,2829,47,10,0
C05445,Horn,3,26,40,68.1,0.72,237,9.9,100.2,3439,77,1748,74,1,0
C05446,Horn,2.4,24.7,47,74.5,0.14,237.5,7.2,131.1,3308,73,912,53,5,1
C05447,Horn,3.2,39.3,46,77.1,0.57,245.4,8.6,92.9,2182,71,4006,98,1,0
C05448,Motor,4.1,37.6,69,71.4,0.69,224.5,9.1,120.6,2617,73,2433,62,8,0
C05449,Motor,6.1,29.6,38,67.9,0.62,228.2,12.1,127.3,2738,87,1448,91,5,0
C05450,Horn,3.7,37.3,67,75.4,0.89,227.3,6.4,102.3,2954,65,3190,79,9,0
C05451,Motor,5.4,29.9,87,72.2,0.22,228.2,2.5,117.5,2103,82,2881,66,3,0
C05452,Horn,7.8,35.3,68,62.5,0.31,226.8,8.4,88.5,1928,63,2124,78,6,0
C05453,Horn,2.1,41.4,65,65.8,0.81,225.6,12.3,118.3,2397,89,5842,72,1,0
C05454,Motor,8.9,35.5,44,67.7,0.63,234.3,5.5,77.2,3724,79,50,70,6,0
C05455,Pump,7.3,38.4,60,72.1,0.53,227.5,9.5,158,2074,95,2075,95,9,1
C05456,Pump,0.7,23,42,68.5,0.5,221.8,9.7,126.6,3416,78,1247,78,0,0
C05457,Motor,1.8,33.1,74,87.5,0.81,224,8.2,99.3,2722,60,1081,79,1,0
C05458,Horn,10,38.6,36,58.9,0.6,230.4,7,89,3394,84,6449,67,3,0
C05459,Pump,0.5,22.2,49,69.2,0.51,228.7,13.8,86.5,2917,69,2270,79,2,0
C05460,Pump,5.4,29.3,43,66.5,0.44,230.5,10.7,113.8,2642,62,1785,62,5,0
C05461,Horn,7.5,41.9,39,63.6,0.4,227.5,9.8,121.9,1885,63,3035,69,3,0
C05462,Pump,2.3,36.1,84,82.8,0.1,228.1,11,134.7,2015,100,1341,83,4,1
C05463,Horn,6.6,22.8,80,66.9,0.45,237.7,10.7,104.1,1704,44,2789,77,5,0
C05464,Horn,4.8,28,39,62.7,0.88,226,10.3,95,3617,59,776,71,3,0
C05465,Pump,3.9,30.9,55,76.8,0.78,224.9,11,111.9,2159,84,2060,78,5,0
C05466,Horn,6.7,26.1,82,82.1,0.99,241.4,11.9,107.3,2730,76,1465,49,10,0
C05467,Motor,2.2,38.3,58,53.4,0.55,228.4,14,86.6,3325,71,2653,74,2,0
C05468,Pump,6.7,26.1,50,65.6,0.4,235.3,14.5,106.3,2606,70,903,70,4,0
C05469,Horn,7.3,30.7,43,61.3,0.68,221.9,7.8,116,2435,54,1621,60,0,0
C05470,Horn,1.6,38.9,79,66.3,0.34,236.7,5.3,81,3199,76,50,100,10,0
C05471,Motor,3,32.9,37,60.5,0.37,235.1,9.9,125,2655,75,2393,64,2,0
C05472,Motor,6.6,31.6,78,57.9,0.43,232.5,10.7,108.1,2199,95,3934,73,2,0
C05473,Horn,5.8,39.8,59,84.8,0.51,227.5,8.5,134.2,2489,65,1699,75,6,0
C05474,Pump,5.3,31.2,39,73.1,0.68,235.7,13.3,105.8,2852,57,2867,77,0,0
C05475,Motor,5.5,33.6,58,67.1,0.36,243.8,11.7,127.6,3023,84,3638,87,1,0
C05476,Pump,5.4,24.7,82,71.3,0.33,233.7,10.1,86.5,2890,67,1267,71,0,0
C05477,Horn,8.6,34.2,69,66.6,0.66,224.8,8.8,146.8,2056,77,2725,51,7,0
C05478,Motor,4.2,34.8,67,78.2,0.72,235.2,10.9,82.1,1923,88,1600,51,6,0
C05479,Pump,7,26,61,63.6,0.81,218,11.7,97.1,3019,81,3726,85,4,0
C05480,Pump,4.2,39.7,69,76.9,0.34,231.8,6.1,91.7,2464,65,1233,58,0,0
C05481,Pump,3,39,81,69,0.1,243,17.5,138.4,2407,92,1075,37,9,1
C05482,Horn,2,23.1,46,75.2,0.53,241.3,12,135.7,2802,93,4654,88,5,1
C05483,Pump,4,25.5,78,67.4,0.71,218.2,13.8,86.5,2069,74,2845,94,7,0
C05484,Horn,4.7,22.8,44,88.1,0.67,215.9,7.7,122.5,2491,81,2770,75,10,0
C05485,Motor,1.3,34.4,87,80.5,0.73,219.8,11.9,87.6,2611,94,2819,50,5,0
C05486,Motor,4.1,38.3,79,67.7,0.5,220.2,8.2,112.7,3217,89,2039,54,0,0
C05487,Horn,4.8,29.9,89,65.8,0.53,226.8,15.4,105.5,2428,87,3454,85,3,0
C05488,Pump,2.7,37.3,88,67.1,0.36,233.1,7.1,112.1,1848,49,3245,69,5,0
C05489,Horn,7.5,30.9,56,86.1,0.61,227.3,10.4,132.4,2609,81,2958,94,4,1
C05490,Motor,5.9,31.7,53,75.7,0.61,231.8,2.5,112.5,2488,77,1456,57,8,0
C05491,Motor,1.6,36.9,86,73.6,0.3,226.3,14.5,103,1762,79,1595,65,3,0
C05492,Pump,8.6,41.5,37,84,0.67,233.4,1,95.8,2805,82,2406,71,0,0
C05493,Pump,9.6,30.2,46,83.7,0.83,249.1,11.3,97.3,2668,77,2470,53,3,1
C05494,Pump,3.6,38.1,47,73.5,0.77,238.7,9.5,111.5,2811,99,2013,78,7,0
C05495,Pump,7.9,32.5,68,81.3,0.1,216,9,102.7,3083,68,3931,100,2,0
C05496,Motor,9.7,24,64,68,0.47,239,7.5,58,2170,98,944,64,2,0
C05497,Pump,1,34.9,68,73.5,0.41,223.2,5.2,106.7,2894,46,161,56,9,0
C05498,Horn,2.4,31.7,86,80.3,0.41,213,12.3,74,3003,86,2703,64,10,0
C05499,Motor,8.1,30.5,68,66.6,0.88,235.6,1.9,127.1,3185,75,2252,38,10,1
C05500,Horn,7.5,28.3,47,83.4,0.68,240.5,12.6,89.3,2748,100,50,66,10,0
C05501,Horn,1.8,27.3,65,77.5,0.68,225.7,13.5,124.8,2534,82,4410,77,1,0
C05502,Pump,3.7,33.2,86,74.8,0.76,222.2,8.9,93,2545,73,1597,100,1,0
C05503,Pump,8.9,33.6,53,48.4,0.1,237.7,10.6,113.5,2614,78,385,66,5,0
C05504,Horn,8.3,30,87,63.2,0.59,239.3,14.9,101.2,3431,76,3145,83,2,1
C05505,Horn,1.2,31.9,71,66.7,0.68,234.4,10.5,114,1983,73,2564,47,3,0
C05506,Horn,6.4,35.6,46,72,0.53,246.1,8.8,94.7,2276,82,3669,78,5,0
C05507,Horn,2.1,27.8,59,94.1,0.45,230.3,7.7,111.4,2455,68,2016,87,3,0
C05508,Horn,0.6,35.1,65,65.2,0.29,222.4,9.4,121.1,3812,80,2003,47,6,0
C05509,Motor,8.9,28.1,50,63.1,0.79,222.4,12.3,87.2,2818,67,3201,76,10,1
C05510,Pump,8.2,33.1,36,73.6,0.34,230.2,9.3,117,3050,64,2414,87,3,0
C05511,Motor,3.1,36.9,46,87.3,0.2,224.3,2.6,95.1,1964,77,3206,76,4,0
C05512,Horn,8.9,30.2,61,95,0.63,246.2,11.3,101.5,2001,60,1560,77,1,1
C05513,Motor,4,40.5,82,74.3,0.53,239,12.7,109.3,2258,82,3477,64,6,0
C05514,Horn,2.4,36.2,43,63.9,0.55,221.2,12.3,77.1,3160,76,2554,73,7,0
C05515,Motor,8.2,26.7,67,41.3,0.38,221,9.8,100.2,3225,68,2496,75,1,0
C05516,Pump,3.4,31.8,86,72,0.44,225.2,9.9,111.2,1956,80,4578,85,0,1
C05517,Pump,9.4,30.4,84,73.2,0.78,234.9,10.4,98.5,3134,55,4593,79,7,0
C05518,Motor,5.1,37,67,83.5,0.29,230.2,3.1,108.1,2541,81,3397,68,8,1
C05519,Horn,1.6,38.5,65,68.7,0.41,240.2,13.4,84.9,2413,79,2312,64,0,0
C05520,Pump,2.4,39.8,56,83.8,0.48,225.2,10.7,100.6,3164,81,2025,63,0,0
C05521,Motor,6.4,39.8,67,86.4,0.8,234.1,8.8,103.4,2536,86,2623,69,5,0
C05522,Horn,4.5,31.2,85,63.6,0.56,239.4,13.6,117.5,2448,66,1450,56,10,0
C05523,Pump,0.6,23.8,86,76.1,0.5,229.9,2.2,109.6,2699,77,3055,52,2,0
C05524,Motor,6.5,38.5,39,72.6,0.66,236.4,11.3,132.2,1281,83,3945,67,3,0
C05525,Motor,8.7,37.7,40,73.6,0.53,221.8,9.3,130.8,2022,46,2970,81,10,0
C05526,Motor,6.9,26.6,90,92.2,0.84,249.5,15.1,138.4,2935,66,4098,69,10,1
C05527,Pump,8.8,34.9,45,75.3,0.72,237.1,11,136.5,2711,77,2855,60,6,0
C05528,Horn,4.6,28.7,74,86.8,0.76,227.2,11.8,95.1,2014,80,2887,83,9,0
C05529,Motor,9.7,32.6,51,69.8,0.44,222.3,10,100.7,2899,79,829,83,3,0
C05530,Motor,1.1,32.3,47,90.6,0.8,244.7,8.6,113.6,1600,94,3024,79,10,0
C05531,Pump,6.1,32,67,56.4,0.68,222.8,4,114.2,2282,84,3056,75,5,0
C05532,Horn,1.9,26.4,45,58.7,0.27,235.8,10.7,112.2,2363,92,2001,63,9,0
C05533,Horn,1.1,41.8,61,91.4,0.7,244.2,2.3,110.1,1497,81,3221,62,0,0
C05534,Pump,4.1,41.3,86,71.8,0.66,239.3,15.4,119.8,2741,74,3405,81,6,0
C05535,Horn,5.2,27,80,54.9,0.85,232.2,12.4,135.1,2488,77,2880,85,3,0
C05536,Motor,1.3,39.5,54,67.7,0.84,231,12.4,93,2619,73,2664,62,9,0
C05537,Horn,1.9,26.8,39,59.6,0.55,228.6,9.1,126.5,1429,67,3496,59,8,1
C05538,Pump,8,31.9,44,67.3,0.57,229.5,9.9,130.5,1931,71,3292,68,5,0
C05539,Motor,2.2,32.9,63,79.9,0.37,243.1,10.5,74.7,2020,84,2293,68,2,0
C05540,Motor,9.8,33.3,41,83.8,0.3,246.9,9.1,136.8,2294,96,1355,78,6,1
C05541,Horn,6.8,38,66,86.3,0.5,233.6,12.6,107.3,2224,79,3528,90,8,0
C05542,Pump,3.1,33.6,85,79.9,0.77,242.1,9.4,85.1,3011,68,2527,58,8,0
C05543,Pump,8.8,27.3,63,75,0.14,218.7,13.3,98.9,2885,82,5126,87,0,0
C05544,Motor,2,27.8,48,79.4,0.73,226.3,10.2,98.7,2009,80,1295,63,4,0
C05545,Motor,2.4,34.1,86,72.9,0.68,234.5,8.7,110.3,3141,63,1511,65,4,0
C05546,Horn,7.9,33.9,51,71.6,0.8,232,8.7,95.4,2389,48,3227,76,7,0
C05547,Pump,7.4,29.6,35,63.1,0.42,244.5,12.4,111.9,1988,77,3799,70,0,0
C05548,Pump,3.8,38.4,89,52.5,0.33,232.2,7.3,90.1,2875,64,2772,69,1,0
C05549,Pump,3.2,31.9,61,71.3,0.63,222.2,9.6,119.4,3163,68,2507,72,8,0
C05550,Pump,2.4,41.6,65,78.8,0.56,227.8,15.9,120.4,2523,76,3266,54,7,0
C05551,Horn,8,22.6,78,68.5,0.67,225.4,12.7,143,2272,73,2994,57,10,0
C05552,Horn,6.9,34.8,60,64.4,0.62,230.2,5.8,110.9,3058,67,4738,62,9,0
C05553,Motor,4.6,39.4,73,76.2,0.83,246.5,12.1,104.3,2518,50,1936,68,4,0
C05554,Horn,5.6,30.7,87,62,0.18,247.7,10.3,115.9,1717,84,3468,81,1,0
C05555,Pump,9.8,35.9,89,72.8,0.42,233.1,13.1,80.6,2201,75,3941,73,0,0
C05556,Pump,0.9,24.2,79,72.5,0.79,241.6,10.7,96.9,3192,81,2408,96,3,0
C05557,Pump,0.9,29.2,64,62.4,0.68,243,11.4,97.4,2969,83,2359,69,4,0
C05558,Pump,1,31.7,67,70.6,0.1,233.2,9.5,93.8,3769,82,582,57,4,0
C05559,Pump,8.6,26.6,78,74.8,1,235.6,4.6,122.6,3628,81,2569,59,9,1
C05560,Pump,2.2,36.6,41,61.4,0.67,242.6,9.7,127.1,2504,66,3811,34,7,0
C05561,Pump,2.4,27.4,51,73.7,0.55,233.4,10.2,125.1,2326,84,1492,100,6,1
C05562,Motor,6.4,26.3,84,61.9,0.53,231.7,8.7,124.6,2276,58,2627,76,1,0
C05563,Pump,0.9,32.8,47,67.6,0.78,222.6,12.2,97,1940,67,3857,51,7,0
C05564,Horn,8,37.5,38,74.8,0.1,232,11.2,110.7,2163,78,2589,89,5,0
C05565,Pump,5.6,38.3,47,79.5,1.35,234.3,5.6,118.9,2190,64,4208,52,4,0
C05566,Horn,7.5,34.2,37,80.6,0.65,232.7,9.3,63,1405,81,50,88,10,0
C05567,Motor,5.7,24.3,63,79.4,0.19,222.3,10.5,98.7,1883,70,3608,46,7,0
C05568,Pump,3.1,29.1,67,74.5,0.27,236.4,8.8,104.8,2955,67,3514,56,0,0
C05569,Horn,1.1,27.9,77,73.5,0.66,229.2,9.5,92.1,1997,49,2272,58,3,0
C05570,Motor,7.2,25.4,37,68.3,0.71,229.2,3.3,97.6,2018,54,1248,85,7,0
C05571,Pump,8,40,85,60,0.39,233.5,12.9,95.4,2532,76,1511,60,7,0
C05572,Motor,6.5,36.2,71,60.8,0.78,230.5,10.1,86.8,2929,73,3746,64,1,0
C05573,Pump,3.5,34.6,88,72.9,0.68,245.1,8.2,87.3,3438,51,4892,63,0,1
C05574,Pump,1,38.7,61,49.5,0.43,235.2,15.4,115.4,2433,68,1376,74,9,0
C05575,Pump,9.2,33.8,58,55.2,0.83,231.3,8,101.9,2554,88,3329,55,6,0
C05576,Horn,2.9,23.3,36,74.9,0.37,237.5,8.3,83.1,2745,63,3787,70,9,0
C05577,Motor,3.6,23.2,56,71.2,0.4,213.7,11.4,104.2,2221,72,4159,75,8,0
C05578,Motor,2.4,41.1,49,69.3,0.27,231.2,14.2,121.2,1884,70,2790,71,2,0
C05579,Motor,2.5,32.5,38,71.3,0.65,223.7,7.8,113.8,2397,86,3234,73,1,0
C05580,Motor,0.8,33.8,46,73.8,0.43,233.2,7.4,84.7,2516,66,5629,56,0,0
C05581,Horn,7.8,27.9,84,81.1,0.24,242.3,10.6,88.5,2912,71,2009,80,3,0
C05582,Horn,2.9,25.8,90,72.9,0.3,231.3,11.2,93.6,2771,78,3091,92,8,0
C05583,Pump,2,22.4,70,67.8,0.34,235.8,13.6,108.7,2400,77,2479,96,9,0
C05584,Horn,8.2,29.9,62,72.5,0.1,234.4,3.2,105.9,2809,75,3220,58,10,0
C05585,Horn,5.3,24.8,37,71.4,0.26,230.5,4.8,120.3,2704,58,2115,83,1,0
C05586,Pump,5.3,22.4,56,55.7,0.67,223.3,5,97.5,3586,81,2817,78,4,0
C05587,Horn,7.7,40.6,65,77,0.73,228.1,11.5,109.3,2580,67,3468,90,0,0
C05588,Horn,3.4,28.5,88,61.5,0.67,238.7,7.8,91.9,3053,59,2613,56,8,0
C05589,Horn,1.4,37,61,63.2,0.63,238.7,12,120.5,3591,75,4469,86,6,0
C05590,Horn,1.9,39.8,57,66.4,0.34,239.6,7.6,136.8,2168,85,664,83,10,0
C05591,Pump,9.1,29.5,69,77.6,0.1,236.1,9.6,94.7,2389,87,2008,86,2,0
C05592,Motor,1.7,28.9,39,77.5,0.92,238.3,3.7,132,1829,71,2823,62,5,0
C05593,Horn,2.5,23.4,86,77.1,0.9,235.3,14.6,98.3,2151,86,1885,66,6,0
C05594,Motor,2.6,38.5,74,93.5,0.72,229.3,13.7,97.2,2487,74,3867,53,7,0
C05595,Pump,6.1,35.4,74,76.7,0.86,230.5,12.3,98.9,2357,56,1986,62,9,0
C05596,Horn,7.9,28.6,72,66.1,0.96,227.5,7.4,97.6,2391,78,2910,64,3,0
C05597,Motor,8.7,38.9,50,71.2,0.45,227.7,10.6,75.2,2607,76,3022,61,5,0
C05598,Horn,5.7,25.4,85,79.4,0.1,235.2,9.7,88.2,2189,74,1301,93,7,0
C05599,Pump,4.6,27.7,75,80,0.47,236.4,15.1,104.5,2014,83,1632,49,8,0
C05600,Horn,7.9,23,78,76.3,0.39,230.7,8,105,2963,77,3020,87,1,0
